-38.416097;-63.616672;52.54230476;0.365404923;10.56531796;12.53046564
40.069099;45.038189;61.33825079;1.861608711;11.63329821;15.78503688
-25.274398;133.775136;53.24303919;0.051416893;16.15362587;5.937805084
47.516231;14.550072;38.68186167;0.802945344;46.72584806;16.55060493
40.143105;47.576927;57.57909516;2.748662584;11.8864225;22.68161022
50.503887;4.469936;44.84808454;0.759577279;22.45046235;27.70805812
17.189877;-88.49765;6.795265235;1.402893468;61.21964051;3.200350723
9.30769;2.315834;29.70911671;3.103937567;40.89216034;21.72756297
27.514162;90.433601;13.64220689;0.341055172;70.71280531;2.623501325
12.565679;104.990963;31.46952187;0.878087469;57.90505325;22.09381373
7.369722;12.354722;19.70129678;2.85587358;42.59694104;12.61449938
56.130366;-106.346771;7.031410314;0.56259904;38.19831946;4.819481146
19.513469;-80.566956;11.25;2.083333333;52.91666667;0.833333333
6.611111;20.939444;8.39513307;0.128415037;35.73726283;3.130116537
15.454166;18.732207;39.17963787;0.027795426;4.47474587;3.414866582
-35.675147;-71.542969;21.23109698;0.614633936;21.7787533;1.767240684
35.86166;104.195397;54.80841877;1.491231929;21.20713094;11.47396453
4.570868;-74.297333;38.34159531;1.423163587;53.13071654;1.599819739
-11.875001;43.872219;71.46695325;28.4793122;21.27888232;34.92745836
15.414999;-61.370976;30.66666667;20;59.90666667;8
18.735693;-70.162651;49.60678808;8.278145695;36.9205298;16.55629139
-1.831239;-78.183406;30.33660815;5.431631503;52.42506845;4.829280077
26.820553;30.802498;3.705861671;0.808679492;0.069717213;2.897182179
13.794185;-88.89653;74.56563707;11.1003861;14.06370656;32.72200772
61.92411;25.748151;7.556762093;0.013820336;73.06021718;7.43106285
46.227638;2.213749;52.99886587;1.875969077;29.78941005;33.3411864
-17.679742;-149.406843;12.15846995;6.010928962;40.98360656;0.683060109
-0.803689;11.609444;20.02561416;0.659758606;85.38052548;1.261303217
13.443182;-15.310139;59.58498024;0.494071146;47.25296443;42.29249012
42.315407;43.356892;36.19225788;1.798819974;40.47229817;6.475751907
15.199999;-86.241905;28.58164268;3.735811958;47.47519886;9.116096166
47.162494;19.503304;63.879377;2.142936043;22.46106263;50.64619463
20.593684;78.96288;60.56390611;3.968801187;23.33312032;53.11601344
19.85627;102.495496;9.393414211;0.467937608;76.37084055;5.89254766
56.879635;24.603189;29.47893213;0.09649405;53.756835;18.78417498
33.854721;35.862285;64.80938416;13.68523949;13.37438905;12.02346041
-29.609988;28.233608;77.04216074;0.131752306;1.442687747;11.0342556
17.570692;-3.996166;33.6385317;0.122931675;4.252616396;5.126578648
35.937496;14.375416;29.0625;4.0625;1.09375;25
7.131474;171.184478;72.22222222;44.44444444;70.22222222;11.11111111
21.00789;-10.940835;38.46997186;0.010672359;0.239642961;0.378383623
-20.348404;57.552152;44.82758621;1.97044335;18.89655172;39.408867
23.634501;-102.552784;54.89081509;1.351372206;34.26785668;12.2883819
31.791702;-7.09262;67.22518485;2.15774143;12.5874972;18.013892
-18.665695;35.529562;63.29001246;0.343345456;49.84028078;6.994074112
21.913965;95.956223;19.04331854;2.052655748;49.10852595;16.52227154
-22.95764;18.49041;47.1377036;0.009717111;8.944843251;0.971711062
28.394857;84.124008;28.88036275;1.025462156;25.3644925;15.34705267
17.33083;145.38469;6.52173913;2.173913043;66.26086957;2.173913043
60.472024;8.468946;2.777286479;0.012539528;33.12844803;2.286136703
21.512583;55.923255;4.762520194;0.119547658;0.006462036;0.119547658
30.375321;69.345116;45.7619863;1.11171648;2.24418846;38.16417601
7.51498;134.58252;10.86956522;4.347826087;87.60869565;2.173913043
8.537981;-80.782127;30.01883239;2.421307506;63.43287598;7.263922518
44.016521;21.005859;57.79785045;3.407271896;30.47793277;37.70866682
-4.679574;55.491977;6.304347826;4.130434783;88.41304348;2.173913043
8.460555;-11.779889;52.659601;1.939595456;38.03823774;20.24064838
1.352083;103.819836;1;0.142857143;23.35714286;0.857142857
48.669026;19.699024;40.1330838;0.499064255;40.29112082;28.73778332
46.151241;14.995463;23.23733863;1.290963257;61.87686197;8.68917577
-26.522503;31.465866;71.04651163;0.872093023;32.47674419;10.1744186
60.128161;18.643501;7.503533655;0.021933031;68.48467125;6.419067115
46.818188;8.227512;38.90829031;0.607348922;31.16206094;10.27431926
34.802075;38.996815;75.73513396;5.412764104;2.641036811;25.4301895
38.861034;71.276093;33.93826808;0.950271506;2.929408402;5.301514718
48.379433;31.16558;71.24905061;1.550093213;16.49071325;56.06227991
23.424076;53.847818;4.699760766;0.454545455;3.78277512;0.596889952
55.378051;-3.435973;71.6116232;0.177737362;12.61273922;25.00310007
37.09024;-95.712891;44.81708504;0.28423315;33.66275955;17.26833358
-32.522779;-55.765835;84.64175523;0.177122615;9.65261113;12.54142384
33.93911;67.709953;58.06757957;0.180743191;2.067824648;11.93670925
41.153332;20.168331;43.84306569;2.554744526;28.33211679;22.84671533
28.033886;1.659626;17.37133356;0.381653749;0.805293609;3.149798047
-14.270972;-170.132217;24.5;9.5;88.55;15
13.193887;-59.543198;34.88372093;2.325581395;14.65116279;27.90697674
53.709807;27.953389;43.85411533;0.601281419;42.06012814;27.279448
50.503887;4.469936;44.81505945;0.759577279;22.49669749;27.54293263
17.189877;-88.49765;6.882946076;1.402893468;60.99912319;3.288031565
-22.328474;24.684866;45.63195878;0.003529017;20.02893794;0.457007746
-14.235004;-51.92528;32.71816457;0.849471294;59.63743129;8.41849981
4.535277;114.727669;2.542694497;1.138519924;72.10626186;0.759013283
42.733883;25.48583;46.53647752;1.510685335;34.42336035;29.34782609
12.238333;-1.561593;44.15204678;0.292397661;20.64692982;21.92982456
56.130366;-106.346771;6.957555443;0.552152029;38.19229318;4.772304644
19.513469;-80.566956;11.25;2.083333333;52.91666667;0.833333333
6.611111;20.939444;8.154354875;0.128415037;35.7122219;2.889338342
15.454166;18.732207;39.33846887;0.027795426;4.374205845;3.573697586
-35.675147;-71.542969;21.1732649;0.614633936;21.82959173;1.709408606
9.748917;-83.753428;35.62475519;6.169212691;51.01840971;4.406580494
7.539989;-5.54708;64.77987421;14.1509434;32.71383648;9.119496855
45.1;15.2;23.83488206;1.501072194;34.31022159;16.16154396
21.521757;-77.781167;60.69992484;3.945885006;27.54603533;31.7897407
18.735693;-70.162651;49.60678808;8.278145695;37.60347682;16.55629139
-1.831239;-78.183406;30.18883878;5.602351425;52.10806893;4.776936705
26.820553;30.802498;3.687779396;0.801647496;0.070319956;2.8861319
13.794185;-88.89653;74.08301158;10.85907336;13.85135135;32.48069498
51.165691;10.451526;47.91003242;0.570903979;32.73087185;33.98456551
7.946527;-1.023194;68.64727081;11.86604553;40.41047728;20.30412235
39.074208;21.824312;63.56865787;8.820791311;30.27928627;19.91466253
12.262776;-61.604171;32.35294118;20.58823529;49.97058824;8.823529412
13.444304;144.793731;33.33333333;16.66666667;46.2962963;1.851851852
15.783471;-90.230759;36.97349757;9.051885032;34.73310937;11.16162747
-0.789275;113.921327;30.69161004;11.59215487;52.12716042;13.02737405
32.427908;53.688046;28.53397194;1.046329557;6.565337263;9.381351509
33.223191;43.679291;18.92613741;0.506538957;1.89952109;9.209799226
53.41291;-8.24389;66.30860793;0.02903179;10.53316882;14.67556975
31.046051;34.851612;23.31330869;3.572088725;7.116451017;13.56746765
-29.609988;28.233608;76.61396574;0.131752306;1.449275362;10.60606061
6.428055;-9.429499;27.61627907;1.868770764;44.94393688;4.983388704
26.3351;17.228331;8.724439342;0.19039067;0.123327688;0.975254896
55.169438;23.881275;44.23294775;0.48982848;34.62305544;33.9433586
49.815273;6.129583;50.59459459;0.579150579;33.47490347;23.91891892
-20.348404;57.552152;44.82758621;1.97044335;18.91625616;39.408867
23.634501;-102.552784;54.89081509;1.363718203;34.20766995;12.09238921
7.425554;150.550812;31.42857143;24.28571429;91.61428571;2.857142857
47.411631;28.369885;75.03805175;9.101978691;11.75038052;55.19025875
46.862496;103.846656;73.1146528;0.001931049;8.393110018;0.395221298
30.375321;69.345116;45.71658364;1.105230386;2.188408053;38.12525944
7.51498;134.58252;10.86956522;4.347826087;87.60869565;2.173913043
8.537981;-80.782127;30.48681733;2.535647027;63.20957762;7.652542373
-6.314993;143.95555;2.627743674;1.545731573;74.13549441;0.662456388
-23.442503;-58.443832;53.43569091;0.213944123;42.66297508;10.43292223
-4.679574;55.491977;5.434782609;3.47826087;88.41304348;1.956521739
8.460555;-11.779889;54.45247991;2.078137988;37.76669438;21.89498476
1.352083;103.819836;1.054131054;0.142450142;23.29059829;0.911680912
48.669026;19.699024;40.43791978;0.528165353;40.31939448;28.94512487
46.151241;14.995463;23.99702085;1.34061569;61.91658391;8.455809335
-9.64571;160.156194;3.822793855;2.85816363;79.06395141;0.678813862
60.128161;18.643501;7.518155676;0.021933031;68.41399815;6.397134084
46.818188;8.227512;38.83490232;0.607348922;31.25316328;10.23635996
34.802075;38.996815;75.73925829;5.494744867;2.673855035;25.52415183
38.861034;71.276093;34.60988854;0.928836811;2.929408402;5.994569877
-32.522779;-55.765835;82.46486116;0.217118044;9.892012341;11.61581534
41.377491;64.585262;62.69393512;0.752233192;7.699811942;10.22566996
-15.376706;166.959158;15.34044299;10.25430681;36.09515997;1.640689089
6.42375;-66.58973;24.48840769;0.793605805;53.85749107;3.061050961
14.058324;108.277199;34.72957719;11.89731351;45.56390492;20.76176347
25.03428;-77.39628;1.398601399;0.3996004;51.44855145;0.799200799
25.930414;50.637772;11.2125163;3.911342894;0.704041721;2.086049544
23.684994;90.356331;70.12368441;6.529922409;11.05784743;58.98440501
13.193887;-59.543198;32.55813953;2.325581395;14.65116279;25.58139535
53.709807;27.953389;43.73860332;0.601251787;42.15612833;27.24853383
7.369722;12.354722;20.62575363;3.278965962;41.6661378;13.11586385
56.130366;-106.346771;6.883700573;0.541705018;38.18716865;4.725128141
19.513469;-80.566956;11.25;2.083333333;52.91666667;0.833333333
6.611111;20.939444;8.154354875;0.128415037;35.68718097;2.889338342
15.454166;18.732207;39.65613088;0.027795426;4.27366582;3.891359593
18.735693;-70.162651;49.60678808;8.278145695;38.29056291;16.55629139
-1.831239;-78.183406;29.57843453;5.554437107;51.79102915;4.653325817
26.820553;30.802498;3.636546286;0.815711487;0.070922698;2.820834798
13.794185;-88.89653;74.46911197;10.37644788;13.63899614;33.34942085
61.92411;25.748151;7.524433183;0.013491724;73.11198131;7.405640199
46.227638;2.213749;52.74060965;1.83926057;30.20142195;33.37440668
-17.679742;-149.406843;12.43169399;6.284153005;42.34972678;0.683060109
-0.803689;11.609444;20.02561416;0.659758606;86.15671207;1.261303217
13.443182;-15.310139;60.77075099;0.494071146;47.58893281;44.46640316
42.315407;43.356892;35.50726723;1.798819974;40.61591596;5.790761261
47.162494;19.503304;58.95283331;2.02142936;22.6510549;48.54744284
25.03428;-77.39628;1.498501499;0.3996004;51.44855145;0.899100899
25.930414;50.637772;11;3.947368421;0.671052632;1.789473684
23.684994;90.356331;71.03019129;6.529922409;11.09779519;59.89091188
13.193887;-59.543198;37.20930233;2.325581395;14.65116279;30.23255814
53.709807;27.953389;44.014397;0.591657627;41.98008086;27.33458239
4.535277;114.727669;2.542694497;1.138519924;72.44781784;0.759013283
42.733883;25.48583;46.33382461;1.519896831;34.26492262;28.97936625
12.238333;-1.561593;43.01900585;0.255847953;20.86622807;20.83333333
-3.373056;29.918886;71.37850467;15.57632399;9.291277259;36.99376947
16.002082;-24.013197;19.35483871;0.744416873;21.03970223;12.40694789
21.521757;-77.781167;61.19879744;3.945885006;27.104472;32.37692597
35.126413;33.429859;13.80952381;3.939393939;18.70562771;9.404761905
49.817492;15.472962;54.87378641;0.98381877;34.36893204;41.16504854
56.26392;9.501785;62.07871789;0.14140938;13.69832666;57.29436719
51.165691;10.451526;48.43808267;0.573707008;32.71277359;34.26465104
7.946527;-1.023194;68.55937418;11.86604553;40.28566406;20.21622572
39.074208;21.824312;63.50659426;8.836307215;30.04499612;19.75950349
12.262776;-61.604171;32.35294118;20.58823529;49.97058824;8.823529412
-0.789275;113.921327;30.69161004;11.59215487;52.50528547;13.02737405
32.427908;53.688046;28.59721838;1.026066132;6.565337263;9.46301925
33.223191;43.679291;18.07423098;0.460489961;1.89952109;8.403941794
53.41291;-8.24389;60.80708376;0.043547685;10.44389607;15.80780955
31.046051;34.851612;24.14972274;3.618299445;7.125693161;14.06192237
-0.023559;37.906193;47.94075271;0.852162912;7.367958674;9.663703131
-3.370417;-168.734039;41.97530864;39.50617284;15;2.469135802
40.339852;127.510093;22.17423802;1.827090773;48.10730006;19.93189934
35.907757;127.766922;18.48609681;2.070030896;64.14624099;15.81874356
29.31166;47.481766;8.501683502;0.280583614;0.342873176;0.589225589
41.20438;74.766098;55.3561001;0.391032325;3.730239833;6.652763295
-18.766947;46.869107;71.18169;1.031743302;21.68380507;6.018502597
-13.254308;34.301525;58.17776835;1.431904964;34.68392024;37.12346203
4.210484;101.975766;22.22797139;18.53599148;66.58712525;2.824532035
3.202778;73.22068;26.66666667;10;3.333333333;13.33333333
52.132633;5.291266;56.8455381;1.052475541;11.01096946;31.26890009
-20.904305;165.618042;11.24726477;0.207877462;45.89715536;0.371991247
